"count","total","media","query","smooth"
0,2732,"lemonde","Effet de serre",0.000201192066585722
1,2629,"lemonde","Effet de serre",0.000222010319116196
0,2619,"lemonde","Effet de serre",0.000243784987089442
0,2716,"lemonde","Effet de serre",0.000266536090652955
0,2283,"lemonde","Effet de serre",0.00029028879332126
0,2633,"lemonde","Effet de serre",0.000315073386491589
0,2568,"lemonde","Effet de serre",0.000340810848225286
0,2728,"lemonde","Effet de serre",0.000367374657255346
0,2694,"lemonde","Effet de serre",0.000394725815478853
0,2636,"lemonde","Effet de serre",0.00042282284988414
1,2166,"lemonde","Effet de serre",0.000451621864605152
0,2471,"lemonde","Effet de serre",0.000481076597388194
4,2749,"lemonde","Effet de serre",0.000511138480467462
0,2232,"lemonde","Effet de serre",0.00054175670584567
2,2678,"lemonde","Effet de serre",0.000572878294976032
0,3474,"lemonde","Effet de serre",0.000604448172841773
1,3206,"lemonde","Effet de serre",0.000636409246429392
2,3649,"lemonde","Effet de serre",0.000668702487591842
1,3397,"lemonde","Effet de serre",0.00070126702029787
1,3556,"lemonde","Effet de serre",0.000734040212263815
0,2943,"lemonde","Effet de serre",0.000766957770964247
1,2990,"lemonde","Effet de serre",0.000800344717554393
1,2734,"lemonde","Effet de serre",0.00083451228915058
2,3092,"lemonde","Effet de serre",0.000869368490746408
3,3485,"lemonde","Effet de serre",0.000904813537180607
1,3402,"lemonde","Effet de serre",0.000940739894932103
2,3512,"lemonde","Effet de serre",0.000977032377206839
5,3374,"lemonde","Effet de serre",0.00101356829228754
1,3052,"lemonde","Effet de serre",0.00105021764511624
1,3589,"lemonde","Effet de serre",0.00108684339207862
5,3480,"lemonde","Effet de serre",0.00112330174895851
1,3629,"lemonde","Effet de serre",0.00115944255203152
2,3668,"lemonde","Effet de serre",0.00119510967226696
3,3076,"lemonde","Effet de serre",0.00123014148260894
2,2523,"lemonde","Effet de serre",0.00126437137830938
2,3334,"lemonde","Effet de serre",0.00129762835028842
3,3526,"lemonde","Effet de serre",0.00133205149044598
1,3245,"lemonde","Effet de serre",0.00136958362902413
5,3388,"lemonde","Effet de serre",0.00140973797839958
5,3161,"lemonde","Effet de serre",0.00145199925883035
9,2993,"lemonde","Effet de serre",0.00149581989129935
18,3609,"lemonde","Effet de serre",0.00154061745286885
12,3351,"lemonde","Effet de serre",0.00158577339393696
9,3252,"lemonde","Effet de serre",0.00163063301668301
12,3488,"lemonde","Effet de serre",0.00167450671392195
8,3191,"lemonde","Effet de serre",0.00171667246756481
1,2648,"lemonde","Effet de serre",0.00175637960590916
5,3295,"lemonde","Effet de serre",0.00179285381906602
3,3533,"lemonde","Effet de serre",0.00182530343197262
7,3538,"lemonde","Effet de serre",0.0018529269346469
11,3554,"lemonde","Effet de serre",0.00187685498166635
5,3338,"lemonde","Effet de serre",0.00189876615603003
6,3144,"lemonde","Effet de serre",0.00191868242409641
8,3581,"lemonde","Effet de serre",0.0019366305703667
5,3072,"lemonde","Effet de serre",0.00195264187268399
4,2982,"lemonde","Effet de serre",0.00196675178679106
5,3197,"lemonde","Effet de serre",0.00197899964023417
9,2841,"lemonde","Effet de serre",0.00198942833560075
2,2565,"lemonde","Effet de serre",0.00199808406307892
8,3208,"lemonde","Effet de serre",0.00200501602232767
12,3536,"lemonde","Effet de serre",0.00201027615364661
16,3457,"lemonde","Effet de serre",0.00201391887843526
6,3230,"lemonde","Effet de serre",0.00201600084893203
8,3512,"lemonde","Effet de serre",0.00201658070722393
1,3173,"lemonde","Effet de serre",0.00201571885351876
3,3363,"lemonde","Effet de serre",0.00200922214567539
4,3196,"lemonde","Effet de serre",0.00199377005174772
6,3394,"lemonde","Effet de serre",0.00197076334442182
3,3260,"lemonde","Effet de serre",0.0019416220403846
5,2938,"lemonde","Effet de serre",0.00190776254908758
5,2607,"lemonde","Effet de serre",0.00187057907847189
3,3173,"lemonde","Effet de serre",0.00183142929718593
6,3557,"lemonde","Effet de serre",0.00179162425405789
4,3323,"lemonde","Effet de serre",0.00175242255645178
5,3250,"lemonde","Effet de serre",0.00171502880964486
3,3259,"lemonde","Effet de serre",0.00168059631953756
7,3293,"lemonde","Effet de serre",0.00165023406087217
12,3663,"lemonde","Effet de serre",0.00162501791272416
6,3418,"lemonde","Effet de serre",0.00160600616236684
10,3355,"lemonde","Effet de serre",0.00158843371570885
35,3345,"lemonde","Effet de serre",0.0106128550074738
8,3186,"lemonde","Effet de serre",0.00154316521038829
3,2561,"lemonde","Effet de serre",0.00151677017026691
8,3509,"lemonde","Effet de serre",0.00148871746383317
5,3526,"lemonde","Effet de serre",0.00145962410784742
2,3387,"lemonde","Effet de serre",0.00143008712989235
4,3483,"lemonde","Effet de serre",0.00140068159778776
6,3653,"lemonde","Effet de serre",0.00137195973710173
3,3281,"lemonde","Effet de serre",0.00134445113720206
4,3978,"lemonde","Effet de serre",0.00131866404628479
4,3381,"lemonde","Effet de serre",0.00129508775577658
4,3544,"lemonde","Effet de serre",0.00127419607443693
3,3466,"lemonde","Effet de serre",0.00125645189238917
3,3282,"lemonde","Effet de serre",0.00124231283518572
1,2528,"lemonde","Effet de serre",0.00122998223326547
2,3400,"lemonde","Effet de serre",0.00121744660749236
1,3830,"lemonde","Effet de serre",0.00120483647180605
9,3769,"lemonde","Effet de serre",0.00119227974921662
6,3824,"lemonde","Effet de serre",0.00117990173211823
1,3701,"lemonde","Effet de serre",0.00116782510884385
2,3658,"lemonde","Effet de serre",0.0011561700564726
1,4179,"lemonde","Effet de serre",0.0011450543999004
3,3796,"lemonde","Effet de serre",0.00113459383718366
5,3789,"lemonde","Effet de serre",0.00112490223116426
5,3801,"lemonde","Effet de serre",0.00111609196738201
4,3478,"lemonde","Effet de serre",0.00110827437827874
0,2641,"lemonde","Effet de serre",0.00110156023369527
4,3640,"lemonde","Effet de serre",0.00109606029765962
2,3865,"lemonde","Effet de serre",0.00109222782898105
5,3703,"lemonde","Effet de serre",0.00109029098694335
1,3581,"lemonde","Effet de serre",0.00109002751864804
4,3278,"lemonde","Effet de serre",0.00109121947476081
4,2860,"lemonde","Effet de serre",0.00109365165321573
9,3192,"lemonde","Effet de serre",0.00109711025907107
8,2931,"lemonde","Effet de serre",0.00110138178055178
2,3182,"lemonde","Effet de serre",0.00110625208129889
1,3288,"lemonde","Effet de serre",0.0011115057088334
5,2393,"lemonde","Effet de serre",0.00111692541923291
1,2114,"lemonde","Effet de serre",0.0011222919180119
8,3110,"lemonde","Effet de serre",0.00112738381719197
6,3198,"lemonde","Effet de serre",0.00113197780854644
1,2988,"lemonde","Effet de serre",0.00113584905300439
7,3000,"lemonde","Effet de serre",0.00113877178620249
2,3019,"lemonde","Effet de serre",0.00114117148709571
2,3286,"lemonde","Effet de serre",0.00114365907764715
2,3604,"lemonde","Effet de serre",0.00114628691280243
7,3168,"lemonde","Effet de serre",0.00114910760580519
3,3305,"lemonde","Effet de serre",0.00115217406530901
3,3523,"lemonde","Effet de serre",0.00115553954430386
3,3044,"lemonde","Effet de serre",0.00115925770085636
6,2378,"lemonde","Effet de serre",0.00116338267066297
1,3226,"lemonde","Effet de serre",0.00116796915141514
4,4151,"lemonde","Effet de serre",0.00117307249897488
3,4332,"lemonde","Effet de serre",0.00117874883535936
2,4093,"lemonde","Effet de serre",0.00118505516853254
7,4562,"lemonde","Effet de serre",0.00119204952400145
3,4484,"lemonde","Effet de serre",0.00119979108821458
1,4741,"lemonde","Effet de serre",0.00120679392759533
6,4208,"lemonde","Effet de serre",0.00121179428230585
9,4718,"lemonde","Effet de serre",0.00121519193644876
16,4732,"lemonde","Effet de serre",0.00121739280085938
6,4147,"lemonde","Effet de serre",0.00121880652992448
7,3363,"lemonde","Effet de serre",0.00121984483720127
5,4447,"lemonde","Effet de serre",0.0012209205097755
15,5102,"lemonde","Effet de serre",0.00122244712132833
33,4821,"lemonde","Effet de serre",0.0069487658162207
38,4483,"lemonde","Effet de serre",0.00858799910774035
7,4709,"lemonde","Effet de serre",0.00123389366325391
2,4429,"lemonde","Effet de serre",0.0012414045829483
4,5085,"lemonde","Effet de serre",0.00125148497321353
2,4987,"lemonde","Effet de serre",0.0012645862258477
5,5230,"lemonde","Effet de serre",0.00128117807096701
8,5139,"lemonde","Effet de serre",0.00130200344863998
3,4735,"lemonde","Effet de serre",0.00132716634011259
7,3153,"lemonde","Effet de serre",0.00135619296515168
6,5036,"lemonde","Effet de serre",0.00138860028492316
11,5186,"lemonde","Effet de serre",0.00142388873545371
24,4783,"lemonde","Effet de serre",0.0051223081747857
6,4877,"lemonde","Effet de serre",0.00150099361904033
9,5011,"lemonde","Effet de serre",0.00154168104093006
6,4802,"lemonde","Effet de serre",0.00158298610708947
4,4935,"lemonde","Effet de serre",0.00162426297674356
6,5297,"lemonde","Effet de serre",0.00166483288712939
2,5157,"lemonde","Effet de serre",0.00170398594955282
7,5362,"lemonde","Effet de serre",0.00174098423753622
3,4228,"lemonde","Effet de serre",0.00177506616637593
6,3419,"lemonde","Effet de serre",0.0018099070770997
9,4800,"lemonde","Effet de serre",0.00184935262575208
7,5299,"lemonde","Effet de serre",0.00189287215097489
7,4818,"lemonde","Effet de serre",0.00193991609795697
8,5067,"lemonde","Effet de serre",0.0019899101811676
50,5576,"lemonde","Effet de serre",0.00905667144906743
4,5517,"lemonde","Effet de serre",0.00209630118157877
9,6250,"lemonde","Effet de serre",0.00215138982616902
11,5448,"lemonde","Effet de serre",0.00220680862776599
8,6387,"lemonde","Effet de serre",0.00226181329573119
11,5964,"lemonde","Effet de serre",0.00231562450055882
6,4836,"lemonde","Effet de serre",0.00236743026819483
13,4237,"lemonde","Effet de serre",0.00241638954697588
37,6910,"lemonde","Effet de serre",0.00246163694639548
11,6117,"lemonde","Effet de serre",0.00250228864705815
97,6039,"lemonde","Effet de serre",0.0161450571286637
29,5826,"lemonde","Effet de serre",0.00257992693109242
18,7598,"lemonde","Effet de serre",0.00261970892405754
30,9095,"lemonde","Effet de serre",0.00265996594562129
33,11116,"lemonde","Effet de serre",0.00270056785242814
56,9157,"lemonde","Effet de serre",0.00617014305995413
39,9631,"lemonde","Effet de serre",0.00278226561343206
78,9059,"lemonde","Effet de serre",0.00866541560878684
57,7474,"lemonde","Effet de serre",0.00769333690125769
12,6641,"lemonde","Effet de serre",0.00290391501537997
40,9340,"lemonde","Effet de serre",0.00294363002808552
23,9576,"lemonde","Effet de serre",0.00298266888108687
25,7721,"lemonde","Effet de serre",0.00302087127717609
16,6890,"lemonde","Effet de serre",0.00305807388057877
20,7313,"lemonde","Effet de serre",0.00309237347613848
44,7160,"lemonde","Effet de serre",0.00312235067924188
24,7992,"lemonde","Effet de serre",0.00314858232895398
15,8254,"lemonde","Effet de serre",0.00317166398998402
30,7978,"lemonde","Effet de serre",0.00319220632492028
32,8781,"lemonde","Effet de serre",0.00321083211967004
9,5722,"lemonde","Effet de serre",0.00322817396171684
18,4232,"lemonde","Effet de serre",0.00324487257089557
29,6899,"lemonde","Effet de serre",0.00326157578245409
14,7336,"lemonde","Effet de serre",0.0032789381822159
28,7029,"lemonde","Effet de serre",0.00329762139368175
8,4429,"lemonde","Effet de serre",0.00331829501690754
10,4327,"lemonde","Effet de serre",0.0033416382189716
10,4381,"lemonde","Effet de serre",0.00336834197579441
3,4716,"lemonde","Effet de serre",0.00339911196499882
5,4429,"lemonde","Effet de serre",0.00342759410926455
9,4473,"lemonde","Effet de serre",0.00344790939942837
10,4589,"lemonde","Effet de serre",0.00346152523673374
14,4289,"lemonde","Effet de serre",0.00346994416534166
48,3367,"lemonde","Effet de serre",0.0144045144045144
33,4677,"lemonde","Effet de serre",0.00347730094172489
14,5094,"lemonde","Effet de serre",0.00347931718797234
23,4805,"lemonde","Effet de serre",0.00348228385679182
17,4604,"lemonde","Effet de serre",0.00348774840446862
13,4603,"lemonde","Effet de serre",0.00349726502859076
9,4718,"lemonde","Effet de serre",0.00351240189213507
15,5340,"lemonde","Effet de serre",0.00353475176258415
12,4567,"lemonde","Effet de serre",0.00356594606443111
21,3876,"lemonde","Effet de serre",0.0036076723423135
38,4205,"lemonde","Effet de serre",0.00915576694411415
12,3239,"lemonde","Effet de serre",0.00372118617459801
8,3238,"lemonde","Effet de serre",0.00379025958454002
20,4092,"lemonde","Effet de serre",0.00386622410469022
16,4106,"lemonde","Effet de serre",0.00394805513589819
21,4011,"lemonde","Effet de serre",0.00403468949449655
23,3537,"lemonde","Effet de serre",0.00412501854194795
14,3876,"lemonde","Effet de serre",0.0042178831647149
24,3787,"lemonde","Effet de serre",0.00431207060266797
17,5139,"lemonde","Effet de serre",0.00440631312398762
8,4170,"lemonde","Effet de serre",0.0044992885442611
16,4624,"lemonde","Effet de serre",0.00458962258734276
24,4511,"lemonde","Effet de serre",0.00467589308554709
23,3287,"lemonde","Effet de serre",0.00475663601689278
10,3010,"lemonde","Effet de serre",0.0048303533774247
28,4411,"lemonde","Effet de serre",0.00490628845917729
16,4273,"lemonde","Effet de serre",0.00499367782416167
32,4469,"lemonde","Effet de serre",0.00509097246160785
22,4513,"lemonde","Effet de serre",0.00519658129034479
20,4480,"lemonde","Effet de serre",0.00530885643216339
8,4087,"lemonde","Effet de serre",0.00542608178631078
11,4394,"lemonde","Effet de serre",0.0055464649023058
16,4153,"lemonde","Effet de serre",0.00566813214712673
23,4453,"lemonde","Effet de serre",0.00578912716195534
23,4717,"lemonde","Effet de serre",0.00590741260309595
12,3365,"lemonde","Effet de serre",0.00602087516146119
12,3227,"lemonde","Effet de serre",0.0061273338551637
19,4103,"lemonde","Effet de serre",0.00622455159031155
41,4348,"lemonde","Effet de serre",0.00631024998610481
38,4341,"lemonde","Effet de serre",0.00638212746179285
21,4109,"lemonde","Effet de serre",0.0064481856807269
42,4473,"lemonde","Effet de serre",0.00651741055201369
32,4177,"lemonde","Effet de serre",0.00658895932910178
42,5063,"lemonde","Effet de serre",0.00666197124098256
39,5092,"lemonde","Effet de serre",0.00673556648617683
51,4990,"lemonde","Effet de serre",0.00680884582124288
56,5183,"lemonde","Effet de serre",0.00688089074321156
17,4138,"lemonde","Effet de serre",0.00695076426533503
24,3630,"lemonde","Effet de serre",0.00701751228554721
42,4639,"lemonde","Effet de serre",0.00708016554707738
48,4862,"lemonde","Effet de serre",0.00713774219073586
34,4586,"lemonde","Effet de serre",0.00718925089850224
47,4251,"lemonde","Effet de serre",0.0072336946281944
38,4475,"lemonde","Effet de serre",0.00727007493917978
19,4455,"lemonde","Effet de serre",0.00729739690930913
21,4582,"lemonde","Effet de serre",0.00731503865261178
26,4097,"lemonde","Effet de serre",0.00732364574572037
27,4453,"lemonde","Effet de serre",0.00732414452220038
33,4506,"lemonde","Effet de serre",0.00731747591382739
42,3783,"lemonde","Effet de serre",0.00730459057240975
14,3755,"lemonde","Effet de serre",0.00728644459383009
27,4249,"lemonde","Effet de serre",0.00726399584374256
37,4361,"lemonde","Effet de serre",0.00723820088457592
27,4270,"lemonde","Effet de serre",0.00721001250367493
63,4178,"lemonde","Effet de serre",0.0151986596457635
34,4358,"lemonde","Effet de serre",0.00715023712741346
26,4614,"lemonde","Effet de serre",0.00712052300094242
28,4796,"lemonde","Effet de serre",0.00709216045590112
30,4605,"lemonde","Effet de serre",0.00706606737046968
25,4497,"lemonde","Effet de serre",0.00703205929760405
32,4967,"lemonde","Effet de serre",0.00698105322151578
37,4261,"lemonde","Effet de serre",0.0069156351019604
25,3635,"lemonde","Effet de serre",0.00683839722663885
58,4868,"lemonde","Effet de serre",0.00675191514573051
44,5241,"lemonde","Effet de serre",0.00665872873061666
98,4945,"lemonde","Effet de serre",0.0199191102123357
136,4659,"lemonde","Effet de serre",0.0292981326464907
40,4645,"lemonde","Effet de serre",0.00636352474885397
37,4701,"lemonde","Effet de serre",0.00626777423708548
33,5411,"lemonde","Effet de serre",0.00617710950860853
27,5444,"lemonde","Effet de serre",0.00609368981101762
29,5167,"lemonde","Effet de serre",0.00601962182934944
29,5713,"lemonde","Effet de serre",0.00595697386132697
18,5097,"lemonde","Effet de serre",0.00590779415091401
50,4355,"lemonde","Effet de serre",0.005862556967974
15,5491,"lemonde","Effet de serre",0.00581125846263367
36,5644,"lemonde","Effet de serre",0.00575521894617366
54,5426,"lemonde","Effet de serre",0.00569574240450272
39,5306,"lemonde","Effet de serre",0.00563411184658398
20,5338,"lemonde","Effet de serre",0.00557158597517542
22,5113,"lemonde","Effet de serre",0.0055093971807934
